Name,Distance,Rating,Votes,Address,Website,OriginFile 
Sachin Kirana Store Sion,0.87 KM,4.3,9 Votes,"7985, Prem Nagar, Naik Nagar, Dharavi, Mumbai, Maharashtra 400022, Prem Nagar, Naik Nagar, Dharav, Naik Nagar Road, Naik Nagar Road Prem Nagar Road, Sion, Mumbai - 400022",https://www.justdial.com/Mumbai/Sachin-Kirana-Store-Sion/022PXX22-XX22-180328050055-D6P5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFNpb24=,Sion
Ratan Supermarket Near Gaondevi Mandir Kopri Colony Thane East,0.33 KM,4.1,26 Votes,"Shop No 52, C, Sant Tukaram Road, Kopri Colony-Thane East, Thane - 400603, Near Gaondevi Mandir",https://www.justdial.com/Mumbai/Ratan-Supermarket-Near-Gaondevi-Mandir-Kopri-Colony-Thane-East/022P1238165878N6U8X9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Vishal Super Market Opposite Sant Tukaram Ground Kopri Thane East,0.26 KM,3.7,15 Votes,"Shop No-02, Gautam Aracade, Raut Road, Kopri-Thane East, Thane - 400603, Opposite Sant Tukaram Ground",https://www.justdial.com/Mumbai/Vishal-Super-Market-Opposite-Sant-Tukaram-Ground-Kopri-Thane-East/022PXX22-XX22-140218182956-Q3A2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Khushalani Stores Opposite Building No 22 Kopri Thane East,0.6 KM,4.0,20 Votes,"Sarvanand Appartment , Plot No 10, Kopri, Thane East, Thane - 400603, Opposite Building No 22 ,Kopri",https://www.justdial.com/Mumbai/Khushalani-Stores-Opposite-Building-No-22-Kopri-Thane-East/022PK005033_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
New Thana Traders Near Thane Market Jambli Naka Thane West,,3.9,5 Votes,"Shop No 1, Bohri Building, Devidas Road, Thane West, Thane - 400601, Near Thane Market,Jambli Naka",https://www.justdial.com/Mumbai/New-Thana-Traders-Near-Thane-Market-Jambli-Naka-Thane-West/022P1237699255K7C6E8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Niti General Store Near Thane Bharat Sahakari Bank Thane West,0.87 KM,3.7,11 Votes,"Kaustubh Chs, Baji Prabhu Deshpande Road, Thane West, Thane - 400601, Near Thane Bharat Sahakari Bank",https://www.justdial.com/Mumbai/Niti-General-Store-Near-Thane-Bharat-Sahakari-Bank-Thane-West/022PXX22-XX22-130430152842-V7G9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Krishna Medical General Store Near Bhanushali Hospital Shivaji Path Thane West,0.37 KM,4.0,27 Votes,"Shop No 3, Solanki Sadan, Station Road, Thane West, Thane - 400601, Near Bhanushali Hospital, Shivaji Path",https://www.justdial.com/Mumbai/Krishna-Medical-General-Store-Near-Bhanushali-Hospital-Shivaji-Path-Thane-West/022P1238021194I3Z2X3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Sharda Medical General Store Opposite Thane Janta Sahakari Bank Singh Nagar Thane West,2 KM,4.1,14 Votes,"Shop No.01 Singh Nagar, Kopat Road, Thane West, Thane - 400601, Opposite Thane Janta Sahakari Bank, Singh Nagar",https://www.justdial.com/Mumbai/Sharda-Medical-General-Store-Opposite-Thane-Janta-Sahakari-Bank-Singh-Nagar-Thane-West/022PF004691_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Vijay Medical General Stores Lokmanya Ngr Thane West,,3.8,10 Votes,"Shop No 1 Prabhat Soc, Thane West, Thane - 400601, Lokmanya Ngr",https://www.justdial.com/Mumbai/Vijay-Medical-General-Stores-Lokmanya-Ngr-Thane-West/022P5631610_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Kanchan Medical General Stores Near Peda Maruti Mandir Thane West,1.1 KM,3.6,8 Votes,"Shop No.1, Tijadeep Apartment., T.M. ROAD, KHARKAR ALI, Thane West, Thane - 400601, Near Peda Maruti Mandir",https://www.justdial.com/Mumbai/Kanchan-Medical-General-Stores-Near-Peda-Maruti-Mandir-Thane-West/022PXX22-XX22-160614143735-U3K3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Satguru Medical And General Store Near Prem Nagar Thane East,0.32 KM,4.3,14 Votes,"Shop No 02, Sainath Darshan, Kopri Colony Road, Thane East, Thane - 400603, Near Prem Nagar",https://www.justdial.com/Mumbai/Satguru-Medical-And-General-Store-Near-Prem-Nagar-Thane-East/022PXX22-XX22-130225143832-J9G8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Janata General Stores Near Jain Traders Thane West,0.39 KM,4.5,24 Votes,"Gala No4, Suryadarshan Building, Ram Maruti Nagar Road, Thane West, Thane - 400601, Near Jain Traders",https://www.justdial.com/Mumbai/Janata-General-Stores-Near-Jain-Traders-Thane-West/022P1955976_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRoYW5l,Thane
Afzan Kirana General Store Noor Majjid Trombay,2.92 KM,4.6,7 Votes,"G Sector ,O Line, Shop No 03, Chita Camp, Trombay, Mumbai - 400088, Noor Majjid",https://www.justdial.com/Mumbai/Afzan-Kirana-General-Store-Noor-Majjid-Trombay/022PXX22-XX22-160801174211-K7F2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRyb21iYXk=,Trombay
Tawakkal General Store Deonar,3.01 KM,3.8,5 Votes,"Deonar, Mumbai - 400088",https://www.justdial.com/Mumbai/Tawakkal-General-Store-Deonar/022PXX22-XX22-180412175200-I6S1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRyb21iYXk=,Trombay
Barnam Medical General Stores C Sector C Line Near Janta Hotel Cheeta Camp,3.04 KM,4.7,9 Votes,"Shop No 20, Cheeta Camp, Mumbai - 400088, C Sector, C Line , Near Janta Hotel",https://www.justdial.com/Mumbai/Barnam-Medical-General-Stores-C-Sector-C-Line-Near-Janta-Hotel-Cheeta-Camp/022PXX22-XX22-110119204547-R1F8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRyb21iYXk=,Trombay
Paras General Stores Near Bank Of Baroda Chembur East,2.75 KM,4.1,122 Votes,"Shop No 12,13, Fair Lawn Society, Sion Trombay Road, Chembur East, Mumbai - 400071, Near Bank Of Baroda",https://www.justdial.com/Mumbai/Paras-General-Stores-Near-Bank-Of-Baroda-Chembur-East/022P1224606763L8V8V3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFRyb21iYXk=,Trombay
Manilal Traders Vikhroli East,0.37 KM,3.9,13 Votes,"Shop No.1, Opposite Building No.8, Tagore Nagar, Station Road, Vikhroli East, Mumbai - 400083",https://www.justdial.com/Mumbai/Manilal-Traders-Vikhroli-East/022PXX22-XX22-120315015953-V9C7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Lata Books General Stores Near Station Vikhroli East,0.38 KM,4.1,270 Votes,"Station Road, Ganesh Marg, Vikhroli East, Mumbai - 400083, Near Station",https://www.justdial.com/Mumbai/Lata-Books-General-Stores-Near-Station-Vikhroli-East/022P1940338_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Noble Medical General Stores Hariyali Village Vikhroli East,0.62 KM,4.2,13 Votes,"Shop No 6, Shiv Shankar Chawl, Vikhroli East, Mumbai - 400083, Hariyali Village",https://www.justdial.com/Mumbai/Noble-Medical-General-Stores-Hariyali-Village-Vikhroli-East/022P1237473980J2R6P2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Annu Medical and General Stores Near Mahatma Phule Hospital Kannamwar Nagar No 2 Vikhroli East,1.35 KM,4.5,10 Votes,"Shop No 121-1/1, Janta Market Road, Vikhroli East, Mumbai - 400083, Near Mahatma Phule Hospital, Kannamwar Nagar No 2",https://www.justdial.com/Mumbai/Annu-Medical-and-General-Stores-Near-Mahatma-Phule-Hospital-Kannamwar-Nagar-No-2-Vikhroli-East/022P1238088293F6U8T5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Shree Sagar Medical General Stores Near Shankar Mandir Park Site Vikhroli West,1.66 KM,4.2,5 Votes,"Shop No 350/2 Ground Floor, Anand Gadh, Park Site-Vikhroli West, Mumbai - 400079, Near Shankar Mandir",https://www.justdial.com/Mumbai/Shree-Sagar-Medical-General-Stores-Near-Shankar-Mandir-Park-Site-Vikhroli-West/022P1226675807B3Q9M6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Prajapati Provision Stores Bharat Nagar Vikhroli East,0.31 KM,4.1,5 Votes,"Shop No 12, Station Road, Vikhroli East, Mumbai - 400083, Bharat Nagar",https://www.justdial.com/Mumbai/Prajapati-Provision-Stores-Bharat-Nagar-Vikhroli-East/022PXX22-XX22-150801201225-V6J9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Ramji Govindji Company Near Aakershan Hotel Vikhroli West,0.39 KM,3.8,6 Votes,"Palival Bhavan, Station Road, Vikhroli West, Mumbai - 400079, Near Aakershan Hotel",https://www.justdial.com/Mumbai/Ramji-Govindji-Company-Near-Aakershan-Hotel-Vikhroli-West/022P1928231_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Variety General Store Near Railway Station Vikhroli West,0.39 KM,3.6,6 Votes,"Shop No. 7 Paras Sadan, Station Road, Vikhroli West, Mumbai - 400083, Near Railway Station",https://www.justdial.com/Mumbai/Variety-General-Store-Near-Railway-Station-Vikhroli-West/022PXX22-XX22-160413154011-M2W2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Metro Chemist General Stores Near Kannamwar Nagar No 1 Vikhroli East,0.7 KM,3.9,7 Votes,"Shop No.2, Gajanan Maharaj Chowk, Vikhroli East, Mumbai - 400083, Near Kannamwar Nagar No.1",https://www.justdial.com/Mumbai/Metro-Chemist-General-Stores-Near-Kannamwar-Nagar-No-1-Vikhroli-East/022P1238088489H1L4Y6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Paras Grain Store Near Parksite Opposite Building No 14 and Police Chowki Vikhroli West,1.75 KM,4.1,11 Votes,"Road No 1, Vikhroli West, Mumbai - 400079, Near Parksite,Opposite Building No 14 and Police Chowki",https://www.justdial.com/Mumbai/Paras-Grain-Store-Near-Parksite-Opposite-Building-No-14-and-Police-Chowki-Vikhroli-West/022P1927227_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Daksh Super Market Behind Bus Depot Near Icici Bank Vikhroli East,0.19 KM,4.1,21 Votes,"Shop No.4/5,Sai Ashish Building, Station Road, Vikhroli East, Mumbai - 400083, Behind Bus Depot,Near Icici Bank",https://www.justdial.com/Mumbai/Daksh-Super-Market-Behind-Bus-Depot-Near-Icici-Bank-Vikhroli-East/022PF008952_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Rhutu General Stores Vikhroli East,0.42 KM,4.4,10 Votes,"Shop No.1, Hariyali Village, Tagore Nagar, Vikhroli (e), Station Road, Vikhroli East, Mumbai - 400083",https://www.justdial.com/Mumbai/Rhutu-General-Stores-Vikhroli-East/022PXX22-XX22-161118234402-Y3C4_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpa2hyb2xp,Vikhroli
Noble Chemist Near Dominos Pizza Vile Parle East,0.63 KM,4.0,92 Votes,"Shop No 05, Gujrati Society, Nehru Road, Vile Parle East, Mumbai - 400057, Near Dominos Pizza",https://www.justdial.com/Mumbai/Noble-Chemist-Near-Dominos-Pizza-Vile-Parle-East/022PXX22-XX22-141105184017-P3J7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Ambika Medical General Store Near Buddha High School Vile Parle East,1.24 KM,4.4,37 Votes,"Shop No 4, Jeevan Dhara Society, Shahaji Raje Marg, Vile Parle East, Mumbai - 400057, Near Buddha High School",https://www.justdial.com/Mumbai/Ambika-Medical-General-Store-Near-Buddha-High-School-Vile-Parle-East/022PXX22-XX22-120616162214-U9H7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Krishna Medical General Store Madarasi Ram Mandir Vile Parle East,0.81 KM,4.2,11 Votes,"Shop No 2, Sai Niwas, Subhash Road, Vile Parle East, Mumbai - 400057, Madarasi Ram Mandir",https://www.justdial.com/Mumbai/Krishna-Medical-General-Store-Madarasi-Ram-Mandir-Vile-Parle-East/022PXX22-XX22-151105154346-V8E1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Choudhary Medical Stores Near Dutt Temple Vile Parle East,0.51 KM,3.9,6 Votes,"Shop no.4, Hanuman Road, Vile Parle East, Mumbai - 400057, Near Dutt Temple",https://www.justdial.com/Mumbai/Choudhary-Medical-Stores-Near-Dutt-Temple-Vile-Parle-East/022P8013435_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Shri Laxmi Narayan Graha Vastu Bhandar Behd Shiv Leela Hotel Vile Parle East,0.79 KM,3.9,11 Votes,"Shop -2,Narayan Nagar, Hanuman Cross Road 1, Vile Parle East, Mumbai - 400057, Behd Shiv Leela Hotel",https://www.justdial.com/Mumbai/Shri-Laxmi-Narayan-Graha-Vastu-Bhandar-Behd-Shiv-Leela-Hotel-Vile-Parle-East/022P1225781699I5J6I9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
New Parle General Stores Main road Vile Parle East,0.96 KM,4.6,5 Votes,"Shop no.3, Vraj Bhawan, Tejpal Scheme Road, Vile Parle East, Mumbai - 400057, Main road",https://www.justdial.com/Mumbai/New-Parle-General-Stores-Main-road-Vile-Parle-East/022PXX22-XX22-160421184247-X9X9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Shinde Brother Vile Parle East,0.99 KM,3.8,40 Votes,"Shop No 2, Akshay Apartment, Subhash Road, Vile Parle East, Mumbai - 400057",https://www.justdial.com/Mumbai/Shinde-Brother-Vile-Parle-East/022P8017728_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Neha Provision General Stores Near Sai Mandir Vile Parle East,1.25 KM,3.8,94 Votes,"Moti Niwas ,Shop No. 1 & 2, Shradhanand Road, Vile Parle East, Mumbai - 400057, Near Sai Mandir",https://www.justdial.com/Mumbai/Neha-Provision-General-Stores-Near-Sai-Mandir-Vile-Parle-East/022PXX22-XX22-120411193554-E9U1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
V M Stores Vile Parle East,0.14 KM,4.2,11 Votes,"B/125, Shree Sambhaji Nagar, Vile Parle East, Mumbai - 400099",https://www.justdial.com/Mumbai/V-M-Stores-Vile-Parle-East/022PXX22-XX22-181214211333-I7D1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Honesty General Stores Opposite P T Colony Bamanwada Vile Parle East,0.49 KM,4.8,6 Votes,"A-G Dalima Chawl, M C Chagla Road, Vile Parle East, Mumbai - 400099, Opposite P & T Colony, Bamanwada",https://www.justdial.com/Mumbai/Honesty-General-Stores-Opposite-P-T-Colony-Bamanwada-Vile-Parle-East/022PXX22-XX22-180104143004-J1U1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Pramanik Super Stores Near New Airport Colony Baman Wada Vile Parle East,0.5 KM,4.5,6 Votes,"Anthony Cottage, M C Chagla Road, Vile Parle East, Mumbai - 400057, Near New Airport Colony, Baman Wada",https://www.justdial.com/Mumbai/Pramanik-Super-Stores-Near-New-Airport-Colony-Baman-Wada-Vile-Parle-East/022PXX22-XX22-180102171004-H4P3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Jayant General Stores Vile Parle East,0.52 KM,3.5,10 Votes,"136 B, Ambe Bhuvan, Hanuman Road, Vile Parle East, Mumbai - 400057",https://www.justdial.com/Mumbai/Jayant-General-Stores-Vile-Parle-East/022P1204453_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Four Care Medical General Store Near Utkarsh Mandal Vile Parle East,0.54 KM,4.3,8 Votes,"Vishnu Krupa Building, Mahant Road, Vile Parle East, Mumbai - 400057, Near Utkarsh Mandal",https://www.justdial.com/Mumbai/Four-Care-Medical-General-Store-Near-Utkarsh-Mandal-Vile-Parle-East/022PXX22-XX22-121107180325-A9X9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Daina Cold Drink PT Colony Vile Parle East,0.7 KM,4.5,34 Votes,"P. and T. Colony, Sahar Road, P&T Colony-Vile Parle East, Mumbai - 400099",https://www.justdial.com/Mumbai/Daina-Cold-Drink-PT-Colony-Vile-Parle-East/022PXX22-XX22-180719131522-A8Q9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Ashish General Store And Organic Too Savla Niwas Vile Parle East,0.87 KM,4.9,12 Votes,"Shop No. 6 Savla Niwas Building, Malviya Road, Vile Parle East, Mumbai - 400057, Savla Niwas",https://www.justdial.com/Mumbai/Ashish-General-Store-And-Organic-Too-Savla-Niwas-Vile-Parle-East/022PXX22-XX22-171230165021-E4F7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Chirag Book Centre And General Stores Opposite Tilak High School Vile Parle East,0.93 KM,4.3,23 Votes,"Plot No. 57, Narshing Asram, Hanuman Road, Vile Parle East, Mumbai - 400057, Opposite Tilak High School",https://www.justdial.com/Mumbai/Chirag-Book-Centre-And-General-Stores-Opposite-Tilak-High-School-Vile-Parle-East/022P1924537_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Farm Taza Near Hanuman Mandir Vile Parle East,1 KM,4.0,7 Votes,"Shop No. 2 and 3, Bhagwati Niwas CHSL, P M Road, Vile Parle East, Mumbai - 400057, Near Hanuman Mandir",https://www.justdial.com/Mumbai/Farm-Taza-Near-Hanuman-Mandir-Vile-Parle-East/022PXX22-XX22-170710160828-W1L6_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Nagrik Suvidha Near Shiva Sagar Hotel Vile Parle East,1.05 KM,4.3,20 Votes,"71, Swagat, Nehru Road, Vile Parle East, Mumbai - 400057, Near Shiva Sagar Hotel",https://www.justdial.com/Mumbai/Nagrik-Suvidha-Near-Shiva-Sagar-Hotel-Vile-Parle-East/022PXX22-XX22-110325221757-V1Z1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgRWFzdA==,VileParleEast
Parle General Stores Vile Parle West Vile Parle West,0.17 KM,4.2,6 Votes,"Namdar Building,D J Road,, Vile Parle West, Mumbai - 400056, Vile Parle West",https://www.justdial.com/Mumbai/Parle-General-Stores-Vile-Parle-West-Vile-Parle-West/022PXX22-XX22-120322140336-U9P3_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgV2VzdA==,VileParleWest
Shivam Medical Store Near Rashmi Gas Agencies Vile Parle West,0.27 KM,3.5,6 Votes,"Shop No-2,Yamunashree, B-Wing, Bajaj Road, Vile Parle West, Mumbai - 400056, Near Rashmi Gas Agencies",https://www.justdial.com/Mumbai/Shivam-Medical-Store-Near-Rashmi-Gas-Agencies-Vile-Parle-West/022PXX22-XX22-130112122255-Y5H2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgV2VzdA==,VileParleWest
Gemini Medical General Store Near Mithibai College Vile Parle West,0.55 KM,3.8,8 Votes,"Shop No 1, Vijaylaxmi Chawl, V M Road, Vile Parle West, Mumbai - 400056, Near Mithibai College",https://www.justdial.com/Mumbai/Gemini-Medical-General-Store-Near-Mithibai-College-Vile-Parle-West/022PXX22-XX22-110115171518-V9M5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgV2VzdA==,VileParleWest
S K Shah Kirana Store Near Ganesh Farsan Vile Parle West,0.6 KM,4.3,7 Votes,"Shop No 1, 49/31 Gayatri, Dadabhai Road, Vile Parle West, Mumbai - 400056, Near Ganesh Farsan",https://www.justdial.com/Mumbai/S-K-Shah-Kirana-Store-Near-Ganesh-Farsan-Vile-Parle-West/022PXX22-XX22-120229232958-Y2V8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgV2VzdA==,VileParleWest
Deep General Stores Near Ambe Mata Chowk Vile Parle West,0.83 KM,4.0,6 Votes,"Shop No. 3, Uma Irla C.H.S.L, Ville Parle West, Irla Gauthan Road, Vile Parle West, Mumbai - 400056, Near Ambe Mata Chowk",https://www.justdial.com/Mumbai/Deep-General-Stores-Near-Ambe-Mata-Chowk-Vile-Parle-West/022PXX22-XX22-180308143205-T7Z2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgV2VzdA==,VileParleWest
Priya Store,1.4 KM,4.4,9 Votes,"Number 3, Jvpd Scheme, E W Road, Mumbai - 400056, Juhu",https://www.justdial.com/Mumbai/Priya-Store/022PXX22-XX22-200702094051-L8V1_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFZpbGUgUGFybGUgV2VzdA==,VileParleWest
Rakhangi General Stores Nx Worli,0.46 KM,4.0,142 Votes,"Plot No 2, Kakad Estate, R G Thadani Marg, Worli, Mumbai - 400018",https://www.justdial.com/Mumbai/Rakhangi-General-Stores-Nx-Worli/022PXX22-XX22-150512172607-I6L5_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
Natural Food Basket Podar Hospital Worli,0.6 KM,3.9,13 Votes,"Shop No 5, Ground Floor, 109, Himalaya CHS LTD, Dr. R G Thadani Marg, Worli, Mumbai - 400018, Podar Hospital",https://www.justdial.com/Mumbai/Natural-Food-Basket-Podar-Hospital-Worli/022PXX22-XX22-191009200211-L8W2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
Mamajis Namkeen Opposite Oriental Bank Worli Naka worli,0.08 KM,4.5,12 Votes,"Shop No 12, Mantri Chawl, Ganpatrao Kadam Marg, Worli Naka-worli, Mumbai - 400018, Opposite Oriental Bank",https://www.justdial.com/Mumbai/Mamajis-Namkeen-Opposite-Oriental-Bank-Worli-Naka-worli/022PXX22-XX22-121116010526-T2Y2_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
Patanjali General Store Near Century Bazar Fire Brigade Worli,1.77 KM,4.2,22 Votes,"Shop No 12, Kharude Market, Annie Besant Road, Worli, Mumbai - 400018, Near Century Bazar Fire Brigade",https://www.justdial.com/Mumbai/Patanjali-General-Store-Near-Century-Bazar-Fire-Brigade-Worli/022PXX22-XX22-181117141008-B9V8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
Vipul Stores Worli Sea Face Worli,0.59 KM,3.8,62 Votes,"Shop No 2 3 & 4 Himalaya Society, Worli, Mumbai - 400018, Worli Sea Face",https://www.justdial.com/Mumbai/Vipul-Stores-Worli-Sea-Face-Worli/022P1235665114L6K2Z9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
Tirumala Medical And General Stores Near Mahindra Tower Worli,0.72 KM,4.4,59 Votes,"Shop No 5, B D D Building No 55, P B Marg, Worli, Mumbai - 400018, Near Mahindra Tower",https://www.justdial.com/Mumbai/Tirumala-Medical-And-General-Stores-Near-Mahindra-Tower-Worli/022PXX22-XX22-121124173130-P2R7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
Om The Super Shopee Near Worli Sea Face Worli,0.5 KM,4.1,47 Votes,"107/6 Anand Ashram Building, R G Thadani Marg, Worli, Mumbai - 400018, Near Worli Sea Face",https://www.justdial.com/Mumbai/Om-The-Super-Shopee-Near-Worli-Sea-Face-Worli/022PXX22-XX22-121122172900-Y4Z9_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
Rakhangis 7 L L P Opposite Podar Hospital Worli Naka Worli,0.57 KM,4.7,25 Votes,"Alankar C.h.s.l, Dr. Annie Besant Road, Worli Naka-Worli, Mumbai - 400018, Opposite Podar Hospital",https://www.justdial.com/Mumbai/Rakhangis-7-L-L-P-Opposite-Podar-Hospital-Worli-Naka-Worli/022PXX22-XX22-181215231519-X9L8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
Shree Shanti Book Depot General Store Opposite Jamburi Maidan Worli,0.97 KM,3.9,12 Votes,"Shop No 2& 4, B D D Chawl, Worli, Mumbai - 400018, Opposite Jamburi Maidan",https://www.justdial.com/Mumbai/Shree-Shanti-Book-Depot-General-Store-Opposite-Jamburi-Maidan-Worli/022P1235834538L7M5F7_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
New Rakhangi General Store Worli Seaface Worli,0.49 KM,4.1,143 Votes,"Shop No 1, Anand Ashram, R G Thadani Marg, Worli, Mumbai - 400018, Worli Seaface",https://www.justdial.com/Mumbai/New-Rakhangi-General-Store-Worli-Seaface-Worli/022PXX22-XX22-110728183309-L8Y8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
New Lokpriya Medical General Stores Opposite Mahindra Tower Near Alankar Hotel Worli,1.05 KM,4.2,12 Votes,"28/9, Century Mills Chawl, Pandurang Budhkar Marg, Worli, Mumbai - 400018, Opposite Mahindra Tower,Near Alankar Hotel",https://www.justdial.com/Mumbai/New-Lokpriya-Medical-General-Stores-Opposite-Mahindra-Tower-Near-Alankar-Hotel-Worli/022PXX22-XX22-000524145162-U7R8_BZDET?xid=TXVtYmFpIEdlbmVyYWwgU3RvcmVzIFdvcmxp,Worli
